gene	gene_description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC102081892	capping protein, Arp2/3 and myosin-I linker protein 2	5158.25875724776	0.234084480495346	0.231456184599245	1.01135547922667	0.31184632149928	0.581131879049783
LOC100695857	thymocyte selection-associated high mobility group box	769.912897087637	0.196365611651567	0.194183791214305	1.01123585250663	0.311903559922858	0.581136005667331
b4galnt1	beta-1,4-N-acetyl-galactosaminyl transferase 1b	3553.60377991628	-0.159772512212116	0.157996507717874	-1.0112407832293	0.31190120055732	0.581136005667331
LOC100704142	inositol 1,4,5-trisphosphate receptor type 1	231.152919028061	-0.274370476699629	0.271341534493524	-1.0111628402624	0.311938497876828	0.581149840417378
LOC112846888	SH2 domain-containing protein 5-like	6.21652431525757	1.26421808103285	1.25047973218703	1.01098646262886	0.312022909070015	0.581255834578528
LOC100697557	glutamate receptor 3	10227.507650739	-0.195300314991303	0.193207959514091	-1.01082955113482	0.312098016768429	0.581344480440875
mapk15	mitogen-activated protein kinase 15	90.0769877270622	-0.345282597360051	0.341679126448556	-1.01054635953021	0.312233600214988	0.58154574881767
LOC100705703	cell division control protein 42 homolog	41.2345834125794	-0.591654243171073	0.585608629187123	-1.01032364224609	0.312340257674341	0.581693110814239
LOC100691373	G1/S-specific cyclin-D1	65.8544885147071	-0.511407782197612	0.506306797098252	-1.01007488962936	0.312459411613612	0.581770924302244
tipin	timeless interacting protein	22.8517121684672	0.605782901722025	0.59974709370597	1.01006392207548	0.312464665824407	0.581770924302244
LOC100703178	lysine (K)-specific demethylase 4B	1526.68247218667	-0.16688549144553	0.165204600308704	-1.01017460248495	0.312411644984618	0.581770924302244
LOC100705704	caveolae associated protein 4a	27.8443584535702	0.627741860088837	0.621543527167235	1.00997248406697	0.312508473169619	0.581782936779291
LOC100697387	H3 histone, family 3D	4018.68835993525	-0.186675167313524	0.184849227189844	-1.00987799706517	0.312553745517748	0.581782936779291
LOC102077476	multifunctional protein ADE2	11.2981249696126	-0.955796625194009	0.946394048400351	-1.00993516052806	0.31252635579305	0.581782936779291
LOC100708977	basic helix-loop-helix transcription factor scleraxis	16.3811042608215	0.747310033086605	0.740076395947528	1.00977417625895	0.312603495031049	0.581824268705688
LOC100703134	NA	5.73415021214949	1.51908534754405	1.50479314146778	1.00949778789019	0.312735961990155	0.581939038147365
LOC100698083	RNA binding fox-1 homolog 3a	221.860146914676	0.277320624254003	0.274718198417876	1.00947307404866	0.312747808599578	0.581939038147365
LOC102081987	uncharacterized LOC102081987	320.396469612741	0.148920986952015	0.147519491207201	1.00950041064638	0.312734704786189	0.581939038147365
LOC106096427	IKAROS family zinc finger 4	706.988648441768	-0.186063020595644	0.184342670426792	-1.00933234917813	0.312815270867081	0.582013297500691
pcp4	Purkinje cell protein 4b	8235.58367475518	-0.156240703927625	0.154805618341434	-1.00927024226618	0.312845047423328	0.582017433214987
nbisL1-trna-11	NA	9.73947288108692	-1.09951029444617	1.08957156925729	-1.00912168183285	0.312916280853735	0.582098687844424
LOC100690600	cyclin-dependent kinase 17	1193.04516287603	0.216295525090238	0.214367469425807	1.00899416161228	0.312977434203945	0.582161178468646
unc13a	unc-13 homolog A (C. elegans)	3924.75975252139	0.22548218153593	0.223491887326863	1.00890544275621	0.313019984688587	0.582189058428901
LOC100702295	uncharacterized LOC100702295	21.6108186389516	0.973966143325627	0.965591101540991	1.00867348691519	0.313131251115564	0.582293460455502
decr1	2,4-dienoyl CoA reductase 1, mitochondrial	1529.9478520861	0.383181450708246	0.379878355593829	1.00869513902484	0.31312086375726	0.582293460455502
LOC100699366	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1b	2505.63708808846	-0.213763928488482	0.211943399045391	-1.00858969635899	0.313171450838767	0.582316950358036
LOC100693870	apelin receptor a	1257.81363810761	0.28476420137256	0.282363953763606	1.00850054540235	0.313214226021507	0.5823452245623
